b1_global_mse,b1_oracle_mse,b2_global_mse,b2_oracle_mse,b3_global_mse,b3_oracle_mse,block1_regret,block2_regret,block3_regret,block_mse,delta_block_vs_global,global10_mse,global30_mse,globalU_mse,overlap_b1_b2,overlap_b1_b3,overlap_b2_b3,overlap_g_b1,overlap_g_b2,overlap_g_b3,query_id,rank_b1_of_b3,rank_b3_of_b1,rank_g_of_b1,rank_g_of_b3,relative_gain_block_vs_global,split,unique_u
0.039191681891679764,0.00891829002648592,0.11242587119340897,0.040514957159757614,0.24672353267669678,0.21466164290905,0.030273391865193844,0.07191091403365135,0.03206188976764679,0.12918029725551605,0.045106440782547,0.17428673803806305,0.16333723068237305,0.16333672404289246,0.004761904943734407,0.0,0.0,0.0,0.009523809887468815,0.190476194024086,10,11429.9609375,10930.990234375,7220.90087890625,1931.509521484375,0.2588059268898363,train,29.952381134033203
0.0404634065926075,0.009167268872261047,0.1122334823012352,0.04049526900053024,0.24072960019111633,0.21458137035369873,0.03129613772034645,0.07173821330070496,0.026148229837417603,0.12916412949562073,0.04203130304813385,0.17119543254375458,0.1613704413175583,0.1613704413175583,0.0,0.0,0.0,0.0,0.009523809887468815,0.20952381193637848,11,11258.599609375,10409.2763671875,6647.119140625,1748.195068359375,0.24551649786212246,train,30.0
0.04029832407832146,0.009331139735877514,0.11730118840932846,0.043555986136198044,0.24208103120326996,0.209478497505188,0.030967184342443943,0.07374520227313042,0.03260253369808197,0.12748467922210693,0.04609870910644531,0.17358338832855225,0.16174159944057465,0.16174159944057465,0.0,0.0,0.0,0.0,0.009523809887468815,0.17142856121063232,12,11205.4814453125,9575.1484375,5940.79052734375,1802.8189697265625,0.265570971683024,train,30.0
0.04401431605219841,0.008824918419122696,0.12745997309684753,0.045008495450019836,0.24396030604839325,0.20415346324443817,0.035189397633075714,0.0824514776468277,0.03980684280395508,0.12506133317947388,0.05340605974197388,0.17846739292144775,0.1638127714395523,0.1638127714395523,0.0,0.0,0.0,0.0,0.01428571529686451,0.15714286267757416,13,11051.904296875,9722.9580078125,5993.1337890625,2051.67626953125,0.2992482764931771,train,30.0
0.050088945776224136,0.009530240669846535,0.12954723834991455,0.046464789658784866,0.23874235153198242,0.19885773956775665,0.0405587051063776,0.08308244869112968,0.03988461196422577,0.12281643599271774,0.05437374860048294,0.17719018459320068,0.165044903755188,0.165044903755188,0.0,0.0,0.0,0.0,0.01904761977493763,0.14761905372142792,14,11183.4609375,9777.4716796875,6158.37158203125,2189.871337890625,0.3068665949263277,train,30.0
0.04836852848529816,0.00975501537322998,0.13789036870002747,0.047622065991163254,0.2361689954996109,0.19631996750831604,0.038613513112068176,0.09026830270886421,0.03984902799129486,0.12187866866588593,0.05649071931838989,0.17836938798427582,0.16279971599578857,0.16279971599578857,0.0,0.0,0.0,0.0,0.01904761977493763,0.14761903882026672,15,10728.2294921875,9508.791015625,5976.7001953125,1366.4049072265625,0.3167063583991769,train,30.0
0.04932810738682747,0.009079854004085064,0.14466102421283722,0.04809356853365898,0.23354661464691162,0.1893927901983261,0.040248253382742405,0.09656745567917824,0.04415382444858551,0.11825133860111237,0.06110431253910065,0.179355651140213,0.16244184970855713,0.16244184970855713,0.0,0.0,0.0,0.0,0.02857143059372902,0.16190476715564728,16,10873.3896484375,9631.9482421875,5997.34716796875,1349.8143310546875,0.3406879691308514,train,30.0
0.04743947461247444,0.008985506370663643,0.15148012340068817,0.04972998797893524,0.226802796125412,0.1863798350095749,0.0384539682418108,0.10175013542175293,0.0404229611158371,0.117177315056324,0.06060279160737991,0.17778010666370392,0.1634463220834732,0.1634587049484253,0.004761904943734407,0.0,0.0,0.0,0.02857143059372902,0.15238095819950104,17,10738.966796875,9359.966796875,5902.0947265625,1509.4857177734375,0.3408862371874859,train,29.952381134033203
0.04369301348924637,0.008863265626132488,0.1534780114889145,0.05159813538193703,0.22294993698596954,0.186937153339386,0.03482974786311388,0.10187987610697746,0.03601278364658356,0.11808095872402191,0.05781075358390808,0.17589171230793,0.16270066797733307,0.1627267450094223,0.009523809887468815,0.0,0.0,0.004761904943734407,0.02857143059372902,0.17142856121063232,18,10282.4052734375,9012.181640625,5654.28564453125,1453.6142578125,0.3286724134147946,train,29.904762268066406
0.04184394329786301,0.00825114268809557,0.15120650827884674,0.052089206874370575,0.22425197064876556,0.18596574664115906,0.03359280060976744,0.09911730140447617,0.038286224007606506,0.11764494329690933,0.05793743580579758,0.1755823791027069,0.16287511587142944,0.1629091054201126,0.01428571529686451,0.0,0.0,0.0,0.02380952425301075,0.18571428954601288,19,10012.451171875,8651.486328125,5553.48095703125,1581.7713623046875,0.32997295116901837,train,29.85714340209961
