arm,qc_index,e_base,e_ret,corr_cos,lambda_star,gain_lam1,gain_global
Set-TF-Asym,10971,1.2102667093276978,1.871251106262207,-0.21106137335300446,0.0,-0.6609843969345093,-0.066123366355896
Set-TF-Asym,10972,0.21869155764579773,0.3360511362552643,-0.11856907606124878,0.0,-0.11735957860946655,-0.008976057171821594
Set-TF-Asym,10973,1.1711485385894775,1.138931155204773,0.20561213791370392,0.6285288333892822,0.03221738338470459,0.02500295639038086
Set-TF-Asym,10974,0.21075305342674255,0.7177603244781494,-0.0009467773488722742,0.0,-0.5070072412490845,-0.0176934152841568
Set-TF-Asym,10975,0.09374121576547623,0.4782262146472931,-0.2760010361671448,0.0,-0.38448500633239746,-0.02721548080444336
Set-TF-Asym,10976,1.2847657203674316,1.281158447265625,0.2114112824201584,0.5081087946891785,0.0036072731018066406,0.034390807151794434
Set-TF-Asym,10977,0.2696076035499573,0.25920721888542175,0.25865438580513,0.6058076620101929,0.010400384664535522,0.009388566017150879
Set-TF-Asym,10978,1.2052252292633057,1.1841840744018555,0.24498094618320465,0.5428636074066162,0.021041154861450195,0.0411297082901001
Set-TF-Asym,10979,0.2363165318965912,0.35715773701667786,-0.11922278255224228,0.0,-0.12084120512008667,-0.00936920940876007
Set-TF-Asym,10980,1.1758530139923096,1.116639494895935,0.23881486058235168,0.7451024055480957,0.05921351909637451,0.029344558715820312
Set-TF-Asym,10981,0.21602684259414673,0.3198031485080719,0.061895597726106644,0.08168309926986694,-0.10377630591392517,-0.0005303174257278442
Set-TF-Asym,10982,0.09471757709980011,0.4685415029525757,-0.277800977230072,0.0,-0.37382394075393677,-0.026763834059238434
Set-TF-Asym,10983,1.1924879550933838,0.9626850485801697,0.4390595853328705,1.0,0.2298029065132141,0.0764014720916748
Set-TF-Asym,10984,0.2671532928943634,1.879102110862732,-0.09060113877058029,0.0,-1.611948847770691,-0.07332950830459595
Set-TF-Asym,10985,1.1232799291610718,0.9534997940063477,0.40004387497901917,0.8092789649963379,0.16978013515472412,0.07324349880218506
Set-TF-Asym,10986,0.23610728979110718,0.7411187291145325,-0.28148752450942993,0.0,-0.5050114393234253,-0.041870057582855225
Set-TF-Asym,10987,1.0556917190551758,0.8600711226463318,0.4313649833202362,1.0,0.195620596408844,0.0625075101852417
Set-TF-Asym,10988,0.22803588211536407,2.071115016937256,0.2420586347579956,0.07820191979408264,-1.8430790901184082,-0.012175038456916809
Set-TF-Asym,10989,0.09499732404947281,0.41479048132896423,-0.38579612970352173,0.0,-0.319793164730072,-0.027647972106933594
Set-TF-Asym,10990,1.0535938739776611,1.0553908348083496,0.25143423676490784,0.4966723322868347,-0.0017969608306884766,0.04059910774230957
Set-TF-Asym,10991,0.2604682147502899,1.401703953742981,-0.11346209794282913,0.0,-1.1412357091903687,-0.057382673025131226
Set-TF-Asym,10992,0.9973337054252625,0.8376703262329102,0.400175541639328,1.0,0.1596633791923523,0.05311065912246704
Set-TF-Asym,10993,0.22124536335468292,0.7854598164558411,-0.21504363417625427,0.0,-0.5642144680023193,-0.039727821946144104
Set-TF-Asym,10994,1.0475351810455322,0.9690220952033997,0.2765486538410187,0.8761276602745056,0.07851308584213257,0.03045058250427246
Set-TF-Asym,10995,0.2302902489900589,2.0008816719055176,0.23614436388015747,0.07821940630674362,-1.770591378211975,-0.011682972311973572
Set-TF-Asym,10996,0.09634384512901306,0.4186985492706299,-0.41875144839286804,0.0,-0.3223547041416168,-0.02902156114578247
Set-TF-Asym,10997,0.9872546792030334,1.2490695714950562,0.027294429019093513,0.05026710033416748,-0.2618148922920227,-0.004652082920074463
Set-TF-Asym,10998,0.2912840247154236,0.3064535856246948,0.1964077651500702,0.39479246735572815,-0.01516956090927124,0.008103162050247192
Set-TF-Asym,10999,0.9501816034317017,1.4962198734283447,-0.04313107952475548,0.0,-0.5460382699966431,-0.027853548526763916
Set-TF-Asym,11000,0.2584972083568573,0.384371280670166,-0.1304529458284378,0.0,-0.12587407231330872,-0.01029399037361145
Set-TF-Asym,11001,0.9846736192703247,1.091123342514038,0.0895933210849762,0.20817416906356812,-0.10644972324371338,0.007816612720489502
Set-TF-Asym,11002,0.23428630828857422,0.9885562658309937,0.3194391429424286,0.1491360068321228,-0.7542699575424194,0.022421225905418396
Set-TF-Asym,11003,0.09602529555559158,0.3924388885498047,-0.4175780415534973,0.0,-0.2964136004447937,-0.027168042957782745
Set-TF-Asym,11004,0.9864676594734192,0.9350987672805786,0.27998724579811096,0.6331406235694885,0.051368892192840576,0.03881633281707764
Set-TF-Asym,11005,0.3059441149234772,0.41525718569755554,0.03737121447920799,0.05873372033238411,-0.10931307077407837,-0.0015887618064880371
Set-TF-Asym,11006,0.9436954855918884,1.0491710901260376,0.13998943567276,0.2786227762699127,-0.10547560453414917,0.016463816165924072
Set-TF-Asym,11007,0.2708454430103302,0.5131349563598633,-0.22248081862926483,0.0,-0.24228951334953308,-0.022097766399383545
Set-TF-Asym,11008,0.9688853025436401,1.4976599216461182,-0.13905943930149078,0.0,-0.528774619102478,-0.04338335990905762
Set-TF-Asym,11009,0.23708555102348328,0.6804274916648865,0.39274173974990845,0.2163282334804535,-0.4433419406414032,0.035865575075149536
Set-TF-Asym,11010,0.09700867533683777,0.44093284010887146,-0.42576703429222107,0.0,-0.3439241647720337,-0.030781760811805725
Set-TF-Asym,11011,1.0268911123275757,1.2517931461334229,0.03877294808626175,0.07627005130052567,-0.22490203380584717,-0.0016700029373168945
Set-TF-Asym,11012,0.32611969113349915,0.26448652148246765,0.43542763590812683,0.9464185833930969,0.061633169651031494,0.02194821834564209
Set-TF-Asym,11013,0.9682029485702515,1.3045446872711182,0.015595647506415844,0.025769496336579323,-0.3363417387008667,-0.008904635906219482
Set-TF-Asym,11014,0.2862596809864044,0.2666550576686859,0.3066628575325012,0.6573309898376465,0.019604623317718506,0.013097941875457764
Set-TF-Asym,11015,1.039209246635437,0.8303658366203308,0.4549029469490051,0.8547795414924622,0.2088434100151062,0.08353078365325928
Set-TF-Asym,11016,0.22982542216777802,0.6767282485961914,0.16809922456741333,0.1068885326385498,-0.4469028115272522,0.002908468246459961
Set-TF-Asym,11017,0.09795721620321274,0.4333571493625641,-0.4253315329551697,0.0,-0.33539992570877075,-0.03025459498167038
Set-TF-Asym,11018,1.0253323316574097,1.143320083618164,0.09667667746543884,0.2151203155517578,-0.1179877519607544,0.009411215782165527
Set-TF-Asym,11019,0.28245431184768677,0.30963584780693054,0.2111799418926239,0.3600965440273285,-0.027181535959243774,0.009662866592407227
Set-TF-Asym,11020,0.9652725458145142,1.0940743684768677,0.10816951841115952,0.22114352881908417,-0.12880182266235352,0.011014163494110107
Set-TF-Asym,11021,0.25131553411483765,0.23528537154197693,0.27943506836891174,0.7003152966499329,0.016030162572860718,0.00905252993106842
Set-TF-Asym,11022,1.0871723890304565,0.9983587265014648,0.29100272059440613,0.8418115377426147,0.0888136625289917,0.03624272346496582
Set-TF-Asym,11023,0.24000979959964752,0.35527583956718445,0.4289032220840454,0.3448062539100647,-0.11526603996753693,0.03482316434383392
Set-TF-Asym,11024,0.09980523586273193,0.477504700422287,-0.4407576620578766,0.0,-0.37769946455955505,-0.033836573362350464
Set-TF-Asym,11025,1.0217225551605225,1.0788297653198242,0.11574064195156097,0.3054094910621643,-0.05710721015930176,0.011605501174926758
Set-TF-Asym,11026,0.25594839453697205,0.3340352475643158,0.017578531056642532,0.030828379094600677,-0.07808685302734375,-0.0019327402114868164
Set-TF-Asym,11027,0.9604429602622986,1.0667157173156738,0.07094930112361908,0.1725957989692688,-0.10627275705337524,0.004804134368896484
Set-TF-Asym,11028,0.23252351582050323,0.22880017757415771,0.24852672219276428,0.5374413728713989,0.00372333824634552,0.00823165476322174
Set-TF-Asym,11029,1.1491540670394897,1.0384780168533325,0.31050705909729004,1.0,0.11067605018615723,0.036333680152893066
Set-TF-Asym,11030,0.22884438931941986,1.1029020547866821,0.19945424795150757,0.09217159450054169,-0.8740576505661011,-0.00039340555667877197
Set-TF-Asym,11031,0.09928178042173386,0.41758036613464355,-0.40920722484588623,0.0,-0.3182985782623291,-0.028633050620555878
Set-TF-Asym,11032,1.0214823484420776,1.2897604703903198,-0.04298093542456627,0.0,-0.2682781219482422,-0.015586614608764648
Set-TF-Asym,11033,0.2775293290615082,0.2652321457862854,0.3148164451122284,0.5735301971435547,0.012297183275222778,0.014968037605285645
Set-TF-Asym,11034,0.9556379318237305,1.325828194618225,-0.09598349034786224,0.0,-0.37019026279449463,-0.02769523859024048
Set-TF-Asym,11035,0.22515156865119934,0.26222679018974304,0.06804317981004715,0.1419040858745575,-0.0370752215385437,0.0009403377771377563
Set-TF-Asym,11036,1.1557402610778809,0.9414575099945068,0.4317067861557007,1.0,0.21428275108337402,0.06805109977722168
Set-TF-Asym,11037,0.21902605891227722,0.37792566418647766,-0.21501168608665466,0.0,-0.15889960527420044,-0.014989212155342102
Set-TF-Asym,11038,0.10297217965126038,0.36036762595176697,-0.32678693532943726,0.0,-0.2573954463005066,-0.022072598338127136
Set-TF-Asym,11039,1.034974217414856,1.5273559093475342,-0.09513624012470245,0.0,-0.4923816919326782,-0.03503823280334473
Set-TF-Asym,11040,0.2949375808238983,0.24821335077285767,0.40142905712127686,0.8849315643310547,0.04672423005104065,0.017906248569488525
Set-TF-Asym,11041,0.9631096124649048,1.4081865549087524,-0.042791567742824554,0.0,-0.44507694244384766,-0.023426532745361328
Set-TF-Asym,11042,0.25228241086006165,0.307843953371048,0.0618557333946228,0.11557342857122421,-0.05556154251098633,0.0006036460399627686
Set-TF-Asym,11043,1.1003495454788208,0.8734923601150513,0.4689693748950958,0.7998936772346497,0.22685718536376953,0.09960663318634033
Set-TF-Asym,11044,0.21666963398456573,0.5723111629486084,0.08600820600986481,0.06277681142091751,-0.35564154386520386,-0.004604041576385498
Set-TF-Asym,11045,0.1058008000254631,0.30221906304359436,-0.27471888065338135,0.0,-0.19641825556755066,-0.016646437346935272
Set-TF-Asym,11046,1.0007710456848145,1.431917667388916,-0.12748032808303833,0.0,-0.43114662170410156,-0.03589904308319092
Set-TF-Asym,11047,0.2779965400695801,0.23200653493404388,0.41048434376716614,0.8811805844306946,0.045990005135536194,0.017713993787765503
Set-TF-Asym,11048,0.9378372430801392,1.3960301876068115,-0.10559997707605362,0.0,-0.45819294452667236,-0.033960938453674316
Set-TF-Asym,11049,0.24585066735744476,0.2717842757701874,0.10882005840539932,0.24109889566898346,-0.025933608412742615,0.0027609914541244507
Set-TF-Asym,11050,1.0678943395614624,0.8480433225631714,0.45863184332847595,1.0,0.21985101699829102,0.06580984592437744
Set-TF-Asym,11051,0.21974492073059082,1.6856801509857178,0.1273329108953476,0.04692894592881203,-1.465935230255127,-0.02786746621131897
Set-TF-Asym,11052,0.10262281447649002,0.2705811858177185,-0.2083105742931366,0.0,-0.16795837879180908,-0.012881457805633545
Set-TF-Asym,11053,0.9594078660011292,1.727816104888916,-0.30967941880226135,0.0,-0.7684082388877869,-0.0840865969657898
Set-TF-Asym,11054,0.2897856831550598,0.22452348470687866,0.4748550057411194,0.9660347700119019,0.06526219844818115,0.02277413010597229
Set-TF-Asym,11055,0.8972274661064148,1.270511507987976,-0.24475739896297455,0.0,-0.3732840418815613,-0.042596518993377686
Set-TF-Asym,11056,0.24460135400295258,0.25511422753334045,0.17642846703529358,0.3932397663593292,-0.010512873530387878,0.005505502223968506
Set-TF-Asym,11057,1.0977771282196045,1.179723858833313,0.12978322803974152,0.30024421215057373,-0.0819467306137085,0.01582813262939453
Set-TF-Asym,11058,0.2225419133901596,1.7635200023651123,0.13189727067947388,0.0476742722094059,-1.5409780740737915,-0.028869226574897766
Set-TF-Asym,11059,0.1011878252029419,0.2918470501899719,-0.3082939088344574,0.0,-0.19065922498703003,-0.01700916886329651
Set-TF-Asym,11060,0.9538514614105225,1.986731767654419,-0.2516023516654968,0.0,-1.0328803062438965,-0.09544825553894043
Set-TF-Asym,11061,0.2761639356613159,0.24477887153625488,0.38037967681884766,0.683438777923584,0.031385064125061035,0.01881641149520874
Set-TF-Asym,11062,0.8891909122467041,1.7824766635894775,-0.2120729684829712,0.0,-0.8932857513427734,-0.07745897769927979
Set-TF-Asym,11063,0.23272347450256348,0.3373204469680786,-0.02877769246697426,0.0,-0.10459697246551514,-0.004934981465339661
Set-TF-Asym,11064,1.0721900463104248,0.950106143951416,0.3394567370414734,0.9017865657806396,0.12208390235900879,0.04577815532684326
Set-TF-Asym,11065,0.22962059080600739,1.253515601158142,0.1396254301071167,0.0618937648832798,-1.023895025253296,-0.013612985610961914
Set-TF-Asym,11066,0.10028841346502304,0.31333258748054504,-0.3097626864910126,0.0,-0.2130441665649414,-0.01851271092891693
Set-TF-Asym,11067,0.9567443132400513,1.2331677675247192,0.016623299568891525,0.029984641820192337,-0.27642345428466797,-0.006922125816345215
Set-TF-Asym,11068,0.27737170457839966,1.0127946138381958,-0.14641787111759186,0.0,-0.7354229092597961,-0.04385709762573242
Set-TF-Asym,11069,0.8899961709976196,1.6821092367172241,-0.1344338208436966,0.0,-0.7921130657196045,-0.057189106941223145
Set-TF-Asym,11070,0.2386118620634079,0.3897978961467743,-0.06362246721982956,0.0,-0.1511860340833664,-0.008630812168121338
Set-TF-Asym,11071,1.109595775604248,1.0268946886062622,0.27891668677330017,0.8300350904464722,0.08270108699798584,0.03440260887145996
Set-TF-Asym,11072,0.23638825118541718,1.3915385007858276,0.13964684307575226,0.05930723994970322,-1.155150294303894,-0.016531065106391907
Set-TF-Asym,11073,0.10068900138139725,0.2749132215976715,-0.3407976031303406,0.0,-0.17422422766685486,-0.016639821231365204
Set-TF-Asym,11074,0.9347849488258362,1.6064975261688232,-0.17503437399864197,0.0,-0.6717125773429871,-0.05757427215576172
Set-TF-Asym,11075,0.2829509377479553,0.2535596489906311,0.42490169405937195,0.6054539680480957,0.02939128875732422,0.026602506637573242
Set-TF-Asym,11076,0.8536702394485474,1.9263417720794678,-0.2267606556415558,0.0,-1.0726715326309204,-0.09105151891708374
Set-TF-Asym,11077,0.23671843111515045,0.23815442621707916,0.21407267451286316,0.4844653904438019,-0.001435995101928711,0.006739422678947449
Set-TF-Asym,11078,1.162055492401123,0.9110649824142456,0.48962393403053284,1.0,0.25099050998687744,0.06659674644470215
Set-TF-Asym,11079,0.23528875410556793,0.277362585067749,0.06990231573581696,0.14022256433963776,-0.04207383096218109,0.0010254979133605957
Set-TF-Asym,11080,0.10152412950992584,0.24173444509506226,-0.44228243827819824,0.0,-0.1402103155851364,-0.01594073325395584
Set-TF-Asym,11081,0.9217676520347595,1.8513190746307373,-0.2958116829395294,0.0,-0.9295514225959778,-0.09436076879501343
Set-TF-Asym,11082,0.26796433329582214,0.2564071714878082,0.2692989110946655,0.6110132932662964,0.011557161808013916,0.01004454493522644
Set-TF-Asym,11083,0.8416002988815308,1.6967111825942993,-0.22708429396152496,0.0,-0.8551108837127686,-0.07639795541763306
Set-TF-Asym,11084,0.22679267823696136,0.2587135434150696,0.050337351858615875,0.11737346649169922,-0.031920865178108215,0.0003764331340789795
Set-TF-Asym,11085,1.1996828317642212,0.8881193399429321,0.520098865032196,1.0,0.31156349182128906,0.08955085277557373
Set-TF-Asym,11086,0.23487286269664764,0.2541294991970062,0.1700124591588974,0.3379858136177063,-0.01925663650035858,0.005421698093414307
Set-TF-Asym,11087,0.10268643498420715,0.3058408796787262,-0.4910733103752136,0.0,-0.20315444469451904,-0.02232225239276886
Set-TF-Asym,11088,0.9241983890533447,2.1656699180603027,-0.25479575991630554,0.0,-1.241471529006958,-0.10963046550750732
Set-TF-Asym,11089,0.2635168433189392,0.22890451550483704,0.3635164499282837,0.9279584288597107,0.03461232781410217,0.012579292058944702
Set-TF-Asym,11090,0.8394778966903687,1.4606245756149292,-0.15191277861595154,0.0,-0.6211466789245605,-0.049462974071502686
Set-TF-Asym,11091,0.21875683963298798,0.2511516511440277,0.0703997015953064,0.15251052379608154,-0.032394811511039734,0.0010309219360351562
Set-TF-Asym,11092,1.2550859451293945,1.1310710906982422,0.31435611844062805,0.9900486469268799,0.12401485443115234,0.04228818416595459
Set-TF-Asym,11093,0.23275958001613617,0.21145237982273102,0.338660329580307,0.6900051236152649,0.02130720019340515,0.012470081448554993
Set-TF-Asym,11094,0.10346996784210205,0.34693247079849243,-0.48051777482032776,0.0,-0.24346250295639038,-0.025439605116844177
Set-TF-Asym,11095,0.9453829526901245,2.5969691276550293,-0.3631003201007843,0.0,-1.6515861749649048,-0.1622028350830078
Set-TF-Asym,11096,0.26407691836357117,0.38793623447418213,0.0539204366505146,0.0727773904800415,-0.12385931611061096,-0.0011008381843566895
Set-TF-Asym,11097,0.862266480922699,1.4708764553070068,-0.15630143880844116,0.0,-0.6086099743843079,-0.049659550189971924
Set-TF-Asym,11098,0.22792968153953552,0.2650042772293091,0.165171280503273,0.2748311161994934,-0.03707459568977356,0.0055732280015945435
Set-TF-Asym,11099,1.2568411827087402,0.9071432948112488,0.5547476410865784,1.0,0.34969788789749146,0.09309828281402588
Set-TF-Asym,11100,0.22514042258262634,0.2703934907913208,0.14444193243980408,0.23468749225139618,-0.04525306820869446,0.004497647285461426
Set-TF-Asym,11101,0.10454777628183365,0.28412163257598877,-0.15579383075237274,0.0,-0.17957386374473572,-0.011982038617134094
Set-TF-Asym,11102,0.9913520812988281,1.8259190320968628,-0.30311235785484314,0.0,-0.8345669507980347,-0.08939230442047119
Set-TF-Asym,11103,0.2646283209323883,0.4432268738746643,0.07655409723520279,0.08490554243326187,-0.178598552942276,-0.0006614327430725098
Set-TF-Asym,11104,0.9081101417541504,1.1934623718261719,-0.08074919879436493,0.0,-0.2853522300720215,-0.020701825618743896
Set-TF-Asym,11105,0.22357428073883057,0.44008564949035645,-0.047031570225954056,0.0,-0.21651136875152588,-0.010506778955459595
Set-TF-Asym,11106,1.3495451211929321,0.9321984052658081,0.5735382437705994,1.0,0.417346715927124,0.1161508560180664
Set-TF-Asym,11107,0.21495704352855682,0.23705126345157623,0.08924131840467453,0.21145722270011902,-0.02209421992301941,0.0016877055168151855
Set-TF-Asym,11108,0.10655470937490463,0.29423433542251587,-0.1296239048242569,0.0,-0.18767961859703064,-0.011556394398212433
Set-TF-Asym,11109,1.0605281591415405,2.796002149581909,-0.45385119318962097,0.0,-1.7354739904403687,-0.19209802150726318
Set-TF-Asym,11110,0.2704324722290039,0.2863617241382599,0.18619367480278015,0.3783750832080841,-0.01592925190925598,0.006959795951843262
Set-TF-Asym,11111,0.9578319787979126,1.9442411661148071,-0.30247586965560913,0.0,-0.9864091873168945,-0.10069072246551514
Set-TF-Asym,11112,0.2278919368982315,0.2752121090888977,-0.020153271034359932,0.0,-0.0473201721906662,-0.00224970281124115
Set-TF-Asym,11113,1.3920153379440308,1.0099252462387085,0.552365779876709,1.0,0.38209009170532227,0.10124218463897705
Set-TF-Asym,11114,0.2232343703508377,0.3227331340312958,-0.045021913945674896,0.0,-0.09949876368045807,-0.005355730652809143
Set-TF-Asym,11115,0.10605572909116745,0.2852073311805725,-0.11982347816228867,0.0,-0.17915159463882446,-0.010786257684230804
Set-TF-Asym,11116,1.0822834968566895,2.380098581314087,-0.3144003748893738,0.0,-1.2978150844573975,-0.13015568256378174
Set-TF-Asym,11117,0.26627248525619507,0.2749955952167511,0.20401953160762787,0.42793482542037964,-0.00872310996055603,0.007549971342086792
Set-TF-Asym,11118,0.9744900465011597,1.621132254600525,-0.26451337337493896,0.0,-0.6466422080993652,-0.06871116161346436
Set-TF-Asym,11119,0.2239215075969696,0.41215431690216064,-0.011094681918621063,0.0,-0.18823280930519104,-0.007216408848762512
Set-TF-Asym,11120,1.4147369861602783,1.1103019714355469,0.4882427453994751,1.0,0.30443501472473145,0.08092677593231201
Set-TF-Asym,11121,0.21263033151626587,0.32699769735336304,-0.08077776432037354,0.0,-0.11436736583709717,-0.007391810417175293
Set-TF-Asym,11122,0.10620459169149399,0.24702659249305725,-0.02046467363834381,0.0,-0.14082199335098267,-0.005633793771266937
Set-TF-Asym,11123,1.1445573568344116,2.3909921646118164,-0.3183343708515167,0.0,-1.2464348077774048,-0.12862873077392578
Set-TF-Asym,11124,0.2701665461063385,0.4059484601020813,-0.036623984575271606,0.0,-0.1357819139957428,-0.006733149290084839
Set-TF-Asym,11125,1.027486801147461,1.933119535446167,-0.341993510723114,0.0,-0.905632734298706,-0.10145604610443115
Set-TF-Asym,11126,0.22304309904575348,0.4314400255680084,-0.11179888248443604,0.0,-0.20839692652225494,-0.013745635747909546
Set-TF-Asym,11127,1.4024895429611206,1.0114915370941162,0.53611820936203,1.0,0.3909980058670044,0.11461174488067627
Set-TF-Asym,11128,0.2147059142589569,0.9663984775543213,-0.0682707279920578,0.0,-0.751692533493042,-0.03411133587360382
Set-TF-Asym,11129,0.10838842391967773,0.2581964135169983,-0.05139901489019394,0.0,-0.14980798959732056,-0.007101178169250488
Set-TF-Asym,11130,1.1543492078781128,2.3298332691192627,-0.31599530577659607,0.0,-1.17548406124115,-0.12280607223510742
Set-TF-Asym,11131,0.27320095896720886,0.3774169087409973,-0.05396107956767082,0.0,-0.10421594977378845,-0.0061476826667785645
Set-TF-Asym,11132,1.0341490507125854,1.8558131456375122,-0.2697148323059082,0.0,-0.8216640949249268,-0.08447098731994629
Set-TF-Asym,11133,0.2280016392469406,0.4568987488746643,-0.12191492319107056,0.0,-0.2288971096277237,-0.015424996614456177
Set-TF-Asym,11134,1.3549740314483643,1.0981813669204712,0.43691685795783997,1.0,0.25679266452789307,0.08067715167999268
Set-TF-Asym,11135,0.21548160910606384,1.1993050575256348,0.02528812736272812,0.011695627123117447,-0.9838234186172485,-0.03057892620563507
Set-TF-Asym,11136,0.11165643483400345,0.28305599093437195,-0.08244907855987549,0.0,-0.1713995635509491,-0.00918559730052948
Set-TF-Asym,11137,1.1109949350357056,1.9258803129196167,-0.3087858557701111,0.0,-0.8148853778839111,-0.09086430072784424
Set-TF-Asym,11138,0.26728329062461853,0.5961549878120422,-0.16305750608444214,0.0,-0.3288716971874237,-0.024076789617538452
Set-TF-Asym,11139,1.0264636278152466,1.691288948059082,-0.25544553995132446,0.0,-0.6648253202438354,-0.06989717483520508
Set-TF-Asym,11140,0.22716447710990906,0.38795167207717896,-0.11608603596687317,0.0,-0.1607871949672699,-0.011443719267845154
Set-TF-Asym,11141,1.2688870429992676,1.1286489963531494,0.33262521028518677,0.9682300090789795,0.14023804664611816,0.04883098602294922
Set-TF-Asym,11142,0.21407008171081543,0.372193306684494,0.06477051228284836,0.06989703327417374,-0.1581232249736786,-0.0015932172536849976
Set-TF-Asym,11143,0.11499360203742981,0.2720181941986084,-0.061988748610019684,0.0,-0.1570245921611786,-0.007845930755138397
Set-TF-Asym,11144,1.1250519752502441,1.2264877557754517,0.12358617037534714,0.275681734085083,-0.10143578052520752,0.01537775993347168
Set-TF-Asym,11145,0.30552613735198975,0.2558389902114868,0.40855565667152405,1.0,0.04968714714050293,0.014708608388900757
Set-TF-Asym,11146,1.019356369972229,1.0452154874801636,0.23157939314842224,0.45173537731170654,-0.02585911750793457,0.03579455614089966
Set-TF-Asym,11147,0.25183945894241333,0.2469167560338974,0.211189404129982,0.5715939402580261,0.00492270290851593,0.006129071116447449
Set-TF-Asym,11148,1.1290218830108643,0.9644463658332825,0.38189488649368286,1.0,0.1645755171775818,0.05450236797332764
Set-TF-Asym,11149,0.2142159789800644,0.2377525269985199,0.13572624325752258,0.27480050921440125,-0.023536548018455505,0.0035370290279388428
Set-TF-Asym,11150,0.11575044691562653,0.22752489149570465,-0.007322683930397034,0.0,-0.11177444458007812,-0.0041306838393211365
Set-TF-Asym,11151,1.0120030641555786,0.8646267652511597,0.3884260952472687,0.8428304195404053,0.14737629890441895,0.0600433349609375
Set-TF-Asym,11152,0.283124715089798,0.8129924535751343,-0.09294801205396652,0.0,-0.5298677682876587,-0.028592228889465332
Set-TF-Asym,11153,0.9334900975227356,0.7944725155830383,0.4122523367404938,0.7397732734680176,0.13901758193969727,0.06984907388687134
Set-TF-Asym,11154,0.2394580841064453,0.6328982710838318,-0.13679631054401398,0.0,-0.3934401869773865,-0.02510201930999756
Set-TF-Asym,11155,1.076005220413208,1.1541237831115723,0.10126277059316635,0.2602437138557434,-0.07811856269836426,0.010142922401428223
Set-TF-Asym,11156,0.21978314220905304,0.9897998571395874,0.2514011561870575,0.11747825890779495,-0.7700167298316956,0.009121745824813843
Set-TF-Asym,11157,0.12363635003566742,0.1900152862071991,0.10458893328905106,0.12381160259246826,-0.06637893617153168,0.001007765531539917
Set-TF-Asym,11158,0.9522367119789124,1.2367364168167114,-0.008086133748292923,0.0,-0.2844997048377991,-0.011133134365081787
Set-TF-Asym,11159,0.30799466371536255,0.28205159306526184,0.4508717954158783,0.5664839148521423,0.025943070650100708,0.03441202640533447
Set-TF-Asym,11160,0.8884356021881104,1.0444965362548828,0.02056840807199478,0.04672635346651077,-0.15606093406677246,-0.002978384494781494
Set-TF-Asym,11161,0.2618181109428406,0.3121190071105957,0.0505870096385479,0.10285817086696625,-0.05030089616775513,0.0002289414405822754
Set-TF-Asym,11162,1.038858413696289,1.0634095668792725,0.1272025853395462,0.3893137276172638,-0.0245511531829834,0.01223897933959961
Set-TF-Asym,11163,0.21263067424297333,0.38226696848869324,-0.29473569989204407,0.0,-0.1696362942457199,-0.01816040277481079
Set-TF-Asym,11164,0.12229306995868683,0.5435442328453064,-0.6152958869934082,0.0,-0.42125117778778076,-0.04519478976726532
Set-TF-Asym,11165,0.9299745559692383,1.7183260917663574,-0.2502821683883667,0.0,-0.7883515357971191,-0.07703757286071777
Set-TF-Asym,11166,0.2894742488861084,0.30136796832084656,0.14903922379016876,0.3720081150531769,-0.01189371943473816,0.00482785701751709
Set-TF-Asym,11167,0.8676949143409729,1.706444501876831,-0.19205673038959503,0.0,-0.8387495875358582,-0.07002788782119751
Set-TF-Asym,11168,0.2432110607624054,1.4239084720611572,-0.34568023681640625,0.0,-1.1806974411010742,-0.08902579545974731
Set-TF-Asym,11169,0.9921726584434509,1.167702078819275,-0.05294036492705345,0.0,-0.17552942037582397,-0.012001335620880127
Set-TF-Asym,11170,0.22336633503437042,0.323684960603714,0.4265685975551605,0.34936702251434326,-0.10031862556934357,0.031790927052497864
Set-TF-Asym,11171,0.12763623893260956,0.21784324944019318,0.08557996153831482,0.09196120500564575,-0.09020701050758362,-4.9248337745666504e-05
Set-TF-Asym,11172,0.8862802982330322,1.2726434469223022,-0.10923779755830765,0.0,-0.38636314868927,-0.029850125312805176
Set-TF-Asym,11173,0.28821051120758057,0.5933045148849487,-0.20214010775089264,0.0,-0.30509400367736816,-0.025541722774505615
Set-TF-Asym,11174,0.838712751865387,1.3151177167892456,-0.08012799173593521,0.0,-0.47640496492385864,-0.030348360538482666
Set-TF-Asym,11175,0.25287213921546936,0.5127034783363342,-0.28255343437194824,0.0,-0.25983133912086487,-0.025695323944091797
Set-TF-Asym,11176,1.0328211784362793,1.4278966188430786,-0.24143236875534058,0.0,-0.3950754404067993,-0.04565751552581787
Set-TF-Asym,11177,0.2196464091539383,0.8050490617752075,0.16965948045253754,0.0936829149723053,-0.5854026675224304,0.00014118850231170654
Set-TF-Asym,11178,0.12869033217430115,0.216725155711174,0.09738829731941223,0.10469663143157959,-0.08803482353687286,0.0004788041114807129
Set-TF-Asym,11179,0.9564181566238403,1.7395473718643188,-0.1598152369260788,0.0,-0.7831292152404785,-0.062363266944885254
Set-TF-Asym,11180,0.3362732529640198,0.24376478791236877,0.5287448763847351,1.0,0.092508465051651,0.028110772371292114
Set-TF-Asym,11181,0.873982310295105,1.641064167022705,-0.12087893486022949,0.0,-0.7670818567276001,-0.05301356315612793
Set-TF-Asym,11182,0.26135873794555664,0.24289774894714355,0.2834961414337158,0.7418175339698792,0.018460988998413086,0.009226322174072266
