arm,step,base_mse,ret_mse,delta_mse
Individual-TF-Asym,49,0.38237497210502625,0.4057539403438568,0.023378968238830566
Individual-TF-Asym,50,0.3955538868904114,0.4180893301963806,0.02253544330596924
Individual-TF-Asym,51,0.4119301736354828,0.4308667778968811,0.018936604261398315
Individual-TF-Asym,52,0.416680246591568,0.43739309906959534,0.020712852478027344
Individual-TF-Asym,53,0.42092522978782654,0.4431091547012329,0.022183924913406372
Individual-TF-Asym,54,0.4284147322177887,0.45081236958503723,0.022397637367248535
Individual-TF-Asym,55,0.43325942754745483,0.45553067326545715,0.02227124571800232
Individual-TF-Asym,56,0.43573087453842163,0.45750853419303894,0.02177765965461731
Individual-TF-Asym,57,0.43975722789764404,0.4598782956600189,0.020121067762374878
Individual-TF-Asym,58,0.43127310276031494,0.46453943848609924,0.0332663357257843
Individual-TF-Asym,59,0.4376293420791626,0.4621233642101288,0.024494022130966187
Individual-TF-Asym,60,0.4349977970123291,0.4564477801322937,0.0214499831199646
Individual-TF-Asym,61,0.4344896078109741,0.456559419631958,0.022069811820983887
Individual-TF-Asym,62,0.4325408339500427,0.4506150782108307,0.018074244260787964
Individual-TF-Asym,63,0.42660441994667053,0.4466138184070587,0.020009398460388184
Individual-TF-Asym,64,0.42998385429382324,0.44193628430366516,0.011952430009841919
Individual-TF-Asym,65,0.42848241329193115,0.44136887788772583,0.012886464595794678
Individual-TF-Asym,66,0.4277636408805847,0.44738343358039856,0.019619792699813843
Individual-TF-Asym,67,0.440768301486969,0.4465157389640808,0.005747437477111816
Individual-TF-Asym,68,0.43590599298477173,0.45058128237724304,0.014675289392471313
Individual-TF-Asym,69,0.4293060302734375,0.44969528913497925,0.020389258861541748
Individual-TF-Asym,70,0.41983479261398315,0.4454940855503082,0.025659292936325073
Individual-TF-Asym,71,0.4210895895957947,0.4373440146446228,0.016254425048828125
Individual-TF-Asym,72,0.420714795589447,0.4303804934024811,0.009665697813034058
Individual-TF-Asym,73,0.43020856380462646,0.4358502924442291,0.005641728639602661
Individual-TF-Asym,74,0.42667049169540405,0.4489220082759857,0.022251516580581665
Individual-TF-Asym,75,0.4312238395214081,0.45653364062309265,0.02530980110168457
Individual-TF-Asym,76,0.43641018867492676,0.4609048366546631,0.024494647979736328
Individual-TF-Asym,77,0.4411942660808563,0.46952730417251587,0.028333038091659546
Individual-TF-Asym,78,0.44463229179382324,0.48031485080718994,0.0356825590133667
Individual-TF-Asym,79,0.447416216135025,0.48324960470199585,0.035833388566970825
Individual-TF-Asym,80,0.45095422863960266,0.48318544030189514,0.03223121166229248
Individual-TF-Asym,81,0.4543905556201935,0.48115548491477966,0.02676492929458618
Individual-TF-Asym,82,0.45438188314437866,0.48550349473953247,0.03112161159515381
Individual-TF-Asym,83,0.4576400816440582,0.48711854219436646,0.029478460550308228
Individual-TF-Asym,84,0.4524327516555786,0.4859103560447693,0.033477604389190674
Individual-TF-Asym,85,0.45626968145370483,0.48557937145233154,0.02930968999862671
Individual-TF-Asym,86,0.4550722539424896,0.48362430930137634,0.02855205535888672
Individual-TF-Asym,87,0.45272040367126465,0.4800533354282379,0.027332931756973267
Individual-TF-Asym,88,0.4509740471839905,0.47473642230033875,0.023762375116348267
Individual-TF-Asym,89,0.4491691589355469,0.4705856442451477,0.02141648530960083
Individual-TF-Asym,90,0.4490405321121216,0.47266632318496704,0.02362579107284546
Individual-TF-Asym,91,0.4466676712036133,0.4751528799533844,0.028485208749771118
Individual-TF-Asym,92,0.44473719596862793,0.4804987609386444,0.03576156497001648
Individual-TF-Asym,93,0.44502002000808716,0.4776701033115387,0.03265008330345154
Individual-TF-Asym,94,0.4404565989971161,0.4675920009613037,0.027135401964187622
Individual-TF-Asym,95,0.43867823481559753,0.4611029624938965,0.02242472767829895
Individual-TF-Asym,96,0.43572911620140076,0.45754575729370117,0.021816641092300415
Set-TF-Asym,1,0.10829197615385056,0.11953912675380707,0.011247150599956512
Set-TF-Asym,2,0.17632590234279633,0.19614814221858978,0.019822239875793457
Set-TF-Asym,3,0.23593004047870636,0.2701432704925537,0.03421323001384735
Set-TF-Asym,4,0.2819179892539978,0.3343398869037628,0.052421897649765015
Set-TF-Asym,5,0.31235048174858093,0.4032447338104248,0.09089425206184387
Set-TF-Asym,6,0.32429397106170654,0.44578903913497925,0.1214950680732727
Set-TF-Asym,7,0.3368546664714813,0.4634263217449188,0.1265716552734375
Set-TF-Asym,8,0.34340018033981323,0.47313088178634644,0.1297307014465332
Set-TF-Asym,9,0.34584885835647583,0.4664738178253174,0.12062495946884155
Set-TF-Asym,10,0.3427376449108124,0.46274927258491516,0.12001162767410278
Set-TF-Asym,11,0.35648396611213684,0.4609611928462982,0.10447722673416138
Set-TF-Asym,12,0.34754276275634766,0.46454939246177673,0.11700662970542908
Set-TF-Asym,13,0.3508741557598114,0.46455806493759155,0.11368390917778015
Set-TF-Asym,14,0.3522796928882599,0.463817834854126,0.11153814196586609
Set-TF-Asym,15,0.35845935344696045,0.46584782004356384,0.1073884665966034
Set-TF-Asym,16,0.3550506830215454,0.47528383135795593,0.12023314833641052
Set-TF-Asym,17,0.3524538278579712,0.46964386105537415,0.11719003319740295
Set-TF-Asym,18,0.3462146520614624,0.47042807936668396,0.12421342730522156
Set-TF-Asym,19,0.34071412682533264,0.4738953113555908,0.13318118453025818
Set-TF-Asym,20,0.3322613835334778,0.468097448348999,0.13583606481552124
Set-TF-Asym,21,0.3291364014148712,0.45121732354164124,0.12208092212677002
Set-TF-Asym,22,0.33150604367256165,0.4443053901195526,0.11279934644699097
Set-TF-Asym,23,0.3319018483161926,0.4331342875957489,0.10123243927955627
Set-TF-Asym,24,0.33367371559143066,0.424111545085907,0.09043782949447632
Set-TF-Asym,25,0.3414066731929779,0.4432072341442108,0.10180056095123291
Set-TF-Asym,26,0.35546693205833435,0.4577515423297882,0.10228461027145386
Set-TF-Asym,27,0.36839064955711365,0.4913555979728699,0.12296494841575623
Set-TF-Asym,28,0.3782218098640442,0.52519291639328,0.14697110652923584
Set-TF-Asym,29,0.3870416581630707,0.5595147013664246,0.17247304320335388
Set-TF-Asym,30,0.39024055004119873,0.578725278377533,0.18848472833633423
Set-TF-Asym,31,0.39556440711021423,0.5802095532417297,0.1846451461315155
Set-TF-Asym,32,0.3994000256061554,0.582768440246582,0.18336841464042664
Set-TF-Asym,33,0.39864590764045715,0.5783616304397583,0.17971572279930115
Set-TF-Asym,34,0.3953130543231964,0.5758468508720398,0.18053379654884338
Set-TF-Asym,35,0.3948119580745697,0.5726819634437561,0.1778700053691864
Set-TF-Asym,36,0.3944447934627533,0.5718098878860474,0.17736509442329407
Set-TF-Asym,37,0.3935944139957428,0.5711891055107117,0.17759469151496887
Set-TF-Asym,38,0.39199593663215637,0.5636399984359741,0.17164406180381775
Set-TF-Asym,39,0.386039674282074,0.5604252219200134,0.17438554763793945
Set-TF-Asym,40,0.38731279969215393,0.5543028116226196,0.1669900119304657
Set-TF-Asym,41,0.3831880986690521,0.5498666763305664,0.16667857766151428
Set-TF-Asym,42,0.3819885849952698,0.5627389550209045,0.18075037002563477
Set-TF-Asym,43,0.3800871968269348,0.5754652619361877,0.19537806510925293
Set-TF-Asym,44,0.3849268853664398,0.5767983198165894,0.19187143445014954
Set-TF-Asym,45,0.38269028067588806,0.5746031999588013,0.1919129192829132
Set-TF-Asym,46,0.3729466497898102,0.5787320137023926,0.2057853639125824
Set-TF-Asym,47,0.37081366777420044,0.5691778659820557,0.19836419820785522
Set-TF-Asym,48,0.3765347898006439,0.5581615567207336,0.18162676692008972
Set-TF-Asym,49,0.38237497210502625,0.5562045574188232,0.173829585313797
Set-TF-Asym,50,0.3955538868904114,0.5607554316520691,0.16520154476165771
Set-TF-Asym,51,0.4119301736354828,0.582182765007019,0.17025259137153625
Set-TF-Asym,52,0.416680246591568,0.6081543564796448,0.19147410988807678
Set-TF-Asym,53,0.42092522978782654,0.6276266574859619,0.20670142769813538
Set-TF-Asym,54,0.4284147322177887,0.6377149820327759,0.20930024981498718
Set-TF-Asym,55,0.43325942754745483,0.633772611618042,0.20051318407058716
Set-TF-Asym,56,0.43573087453842163,0.6295263767242432,0.19379550218582153
Set-TF-Asym,57,0.43975722789764404,0.631081759929657,0.19132453203201294
Set-TF-Asym,58,0.43127310276031494,0.6287070512771606,0.1974339485168457
Set-TF-Asym,59,0.4376293420791626,0.6205878853797913,0.18295854330062866
Set-TF-Asym,60,0.4349977970123291,0.6190956234931946,0.18409782648086548
Set-TF-Asym,61,0.4344896078109741,0.6206786036491394,0.18618899583816528
Set-TF-Asym,62,0.4325408339500427,0.6077965497970581,0.17525571584701538
Set-TF-Asym,63,0.42660441994667053,0.598491907119751,0.17188748717308044
Set-TF-Asym,64,0.42998385429382324,0.5962755084037781,0.16629165410995483
Set-TF-Asym,65,0.42848241329193115,0.5996973514556885,0.17121493816375732
Set-TF-Asym,66,0.4277636408805847,0.614104151725769,0.18634051084518433
Set-TF-Asym,67,0.440768301486969,0.6287378072738647,0.18796950578689575
Set-TF-Asym,68,0.43590599298477173,0.6329256892204285,0.19701969623565674
Set-TF-Asym,69,0.4293060302734375,0.6349958181381226,0.20568978786468506
Set-TF-Asym,70,0.41983479261398315,0.6257665753364563,0.20593178272247314
Set-TF-Asym,71,0.4210895895957947,0.6104289293289185,0.18933933973312378
Set-TF-Asym,72,0.420714795589447,0.5991969108581543,0.17848211526870728
Set-TF-Asym,73,0.43020856380462646,0.6041532158851624,0.1739446520805359
Set-TF-Asym,74,0.42667049169540405,0.5991142392158508,0.17244374752044678
Set-TF-Asym,75,0.4312238395214081,0.5991770625114441,0.167953222990036
Set-TF-Asym,76,0.43641018867492676,0.6092040538787842,0.17279386520385742
Set-TF-Asym,77,0.4411942660808563,0.6241510510444641,0.1829567849636078
Set-TF-Asym,78,0.44463229179382324,0.6347647309303284,0.19013243913650513
Set-TF-Asym,79,0.447416216135025,0.6269921064376831,0.17957589030265808
Set-TF-Asym,80,0.45095422863960266,0.6194343566894531,0.16848012804985046
Set-TF-Asym,81,0.4543905556201935,0.615850567817688,0.1614600121974945
Set-TF-Asym,82,0.45438188314437866,0.6094977259635925,0.15511584281921387
Set-TF-Asym,83,0.4576400816440582,0.6093560457229614,0.1517159640789032
Set-TF-Asym,84,0.4524327516555786,0.6155692934989929,0.1631365418434143
Set-TF-Asym,85,0.45626968145370483,0.6203455328941345,0.1640758514404297
Set-TF-Asym,86,0.4550722539424896,0.6137928366661072,0.15872058272361755
Set-TF-Asym,87,0.45272040367126465,0.6137830018997192,0.1610625982284546
Set-TF-Asym,88,0.4509740471839905,0.6195704340934753,0.16859638690948486
Set-TF-Asym,89,0.4491691589355469,0.6196094751358032,0.17044031620025635
Set-TF-Asym,90,0.4490405321121216,0.6296817660331726,0.18064123392105103
Set-TF-Asym,91,0.4466676712036133,0.6371898651123047,0.1905221939086914
Set-TF-Asym,92,0.44473719596862793,0.6368573904037476,0.19212019443511963
Set-TF-Asym,93,0.44502002000808716,0.6292977333068848,0.1842777132987976
Set-TF-Asym,94,0.4404565989971161,0.6132473945617676,0.1727907955646515
Set-TF-Asym,95,0.43867823481559753,0.5960171818733215,0.157338947057724
Set-TF-Asym,96,0.43572911620140076,0.5716232657432556,0.13589414954185486
Individual-OP-Asym,1,0.10829197615385056,0.1048743948340416,-0.00341758131980896
Individual-OP-Asym,2,0.17632590234279633,0.17257656157016754,-0.003749340772628784
Individual-OP-Asym,3,0.23593004047870636,0.2401132732629776,0.00418323278427124
Individual-OP-Asym,4,0.2819179892539978,0.29255881905555725,0.010640829801559448
Individual-OP-Asym,5,0.31235048174858093,0.3361581861972809,0.02380770444869995
Individual-OP-Asym,6,0.32429397106170654,0.3671729266643524,0.042878955602645874
Individual-OP-Asym,7,0.3368546664714813,0.3894396126270294,0.052584946155548096
Individual-OP-Asym,8,0.34340018033981323,0.40404653549194336,0.06064635515213013
Individual-OP-Asym,9,0.34584885835647583,0.4122485816478729,0.0663997232913971
Individual-OP-Asym,10,0.3427376449108124,0.41571685671806335,0.07297921180725098
Individual-OP-Asym,11,0.35648396611213684,0.41488325595855713,0.05839928984642029
Individual-OP-Asym,12,0.34754276275634766,0.4138720631599426,0.06632930040359497
Individual-OP-Asym,13,0.3508741557598114,0.40584662556648254,0.05497246980667114
Individual-OP-Asym,14,0.3522796928882599,0.40150558948516846,0.04922589659690857
Individual-OP-Asym,15,0.35845935344696045,0.39898523688316345,0.040525883436203
Individual-OP-Asym,16,0.3550506830215454,0.40197286009788513,0.04692217707633972
Individual-OP-Asym,17,0.3524538278579712,0.4037204682826996,0.051266640424728394
Individual-OP-Asym,18,0.3462146520614624,0.4028139114379883,0.05659925937652588
Individual-OP-Asym,19,0.34071412682533264,0.39486172795295715,0.05414760112762451
Individual-OP-Asym,20,0.3322613835334778,0.3911007046699524,0.05883932113647461
Individual-OP-Asym,21,0.3291364014148712,0.38074740767478943,0.05161100625991821
Individual-OP-Asym,22,0.33150604367256165,0.3632102906703949,0.03170424699783325
Individual-OP-Asym,23,0.3319018483161926,0.3431273400783539,0.011225491762161255
Individual-OP-Asym,24,0.33367371559143066,0.3348385989665985,0.0011648833751678467
Individual-OP-Asym,25,0.3414066731929779,0.34801068902015686,0.006604015827178955
Individual-OP-Asym,26,0.35546693205833435,0.3685494661331177,0.013082534074783325
Individual-OP-Asym,27,0.36839064955711365,0.3954133987426758,0.027022749185562134
Individual-OP-Asym,28,0.3782218098640442,0.413996160030365,0.0357743501663208
Individual-OP-Asym,29,0.3870416581630707,0.4309713840484619,0.043929725885391235
Individual-OP-Asym,30,0.39024055004119873,0.43922120332717896,0.048980653285980225
Individual-OP-Asym,31,0.39556440711021423,0.44472840428352356,0.049163997173309326
Individual-OP-Asym,32,0.3994000256061554,0.44981491565704346,0.05041489005088806
Individual-OP-Asym,33,0.39864590764045715,0.4539835453033447,0.05533763766288757
Individual-OP-Asym,34,0.3953130543231964,0.45438674092292786,0.059073686599731445
Individual-OP-Asym,35,0.3948119580745697,0.4546516239643097,0.05983966588973999
Individual-OP-Asym,36,0.3944447934627533,0.4503251612186432,0.05588036775588989
Individual-OP-Asym,37,0.3935944139957428,0.44446250796318054,0.050868093967437744
Individual-OP-Asym,38,0.39199593663215637,0.43987369537353516,0.047877758741378784
Individual-OP-Asym,39,0.386039674282074,0.4360237717628479,0.049984097480773926
Individual-OP-Asym,40,0.38731279969215393,0.4366454780101776,0.04933267831802368
Individual-OP-Asym,41,0.3831880986690521,0.4376874566078186,0.05449935793876648
Individual-OP-Asym,42,0.3819885849952698,0.4348992109298706,0.05291062593460083
Individual-OP-Asym,43,0.3800871968269348,0.42986446619033813,0.04977726936340332
Individual-OP-Asym,44,0.3849268853664398,0.4293486773967743,0.04442179203033447
Individual-OP-Asym,45,0.38269028067588806,0.4274047613143921,0.04471448063850403
Individual-OP-Asym,46,0.3729466497898102,0.42018622159957886,0.04723957180976868
Individual-OP-Asym,47,0.37081366777420044,0.40496981143951416,0.03415614366531372
Individual-OP-Asym,48,0.3765347898006439,0.39486169815063477,0.018326908349990845
Individual-OP-Asym,49,0.38237497210502625,0.4055328369140625,0.023157864809036255
Individual-OP-Asym,50,0.3955538868904114,0.41703665256500244,0.021482765674591064
Individual-OP-Asym,51,0.4119301736354828,0.43371501564979553,0.021784842014312744
Individual-OP-Asym,52,0.416680246591568,0.44370201230049133,0.02702176570892334
Individual-OP-Asym,53,0.42092522978782654,0.4597422182559967,0.038816988468170166
Individual-OP-Asym,54,0.4284147322177887,0.4635891318321228,0.035174399614334106
Individual-OP-Asym,55,0.43325942754745483,0.46276041865348816,0.029500991106033325
Individual-OP-Asym,56,0.43573087453842163,0.46691974997520447,0.031188875436782837
Individual-OP-Asym,57,0.43975722789764404,0.4708857238292694,0.031128495931625366
Individual-OP-Asym,58,0.43127310276031494,0.47078272700309753,0.03950962424278259
Individual-OP-Asym,59,0.4376293420791626,0.46898382902145386,0.03135448694229126
Individual-OP-Asym,60,0.4349977970123291,0.46859756112098694,0.03359976410865784
Individual-OP-Asym,61,0.4344896078109741,0.461241215467453,0.026751607656478882
Individual-OP-Asym,62,0.4325408339500427,0.46194201707839966,0.029401183128356934
Individual-OP-Asym,63,0.42660441994667053,0.45854490995407104,0.03194049000740051
Individual-OP-Asym,64,0.42998385429382324,0.4618889093399048,0.03190505504608154
Individual-OP-Asym,65,0.42848241329193115,0.4616987705230713,0.03321635723114014
Individual-OP-Asym,66,0.4277636408805847,0.4617822766304016,0.034018635749816895
Individual-OP-Asym,67,0.440768301486969,0.4590712785720825,0.018302977085113525
Individual-OP-Asym,68,0.43590599298477173,0.45788437128067017,0.021978378295898438
Individual-OP-Asym,69,0.4293060302734375,0.4590983986854553,0.029792368412017822
Individual-OP-Asym,70,0.41983479261398315,0.45500174164772034,0.03516694903373718
Individual-OP-Asym,71,0.4210895895957947,0.44083768129348755,0.01974809169769287
Individual-OP-Asym,72,0.420714795589447,0.4324885606765747,0.011773765087127686
Individual-OP-Asym,73,0.43020856380462646,0.4386262893676758,0.008417725563049316
Individual-OP-Asym,74,0.42667049169540405,0.4499785006046295,0.023308008909225464
Individual-OP-Asym,75,0.4312238395214081,0.4620181918144226,0.030794352293014526
Individual-OP-Asym,76,0.43641018867492676,0.4680720865726471,0.03166189789772034
Individual-OP-Asym,77,0.4411942660808563,0.47882235050201416,0.03762808442115784
Individual-OP-Asym,78,0.44463229179382324,0.48650434613227844,0.0418720543384552
Individual-OP-Asym,79,0.447416216135025,0.4916651248931885,0.04424890875816345
Individual-OP-Asym,80,0.45095422863960266,0.4949726164340973,0.04401838779449463
Individual-OP-Asym,81,0.4543905556201935,0.49627071619033813,0.04188016057014465
Individual-OP-Asym,82,0.45438188314437866,0.49281126260757446,0.0384293794631958
Individual-OP-Asym,83,0.4576400816440582,0.4938034415245056,0.03616335988044739
Individual-OP-Asym,84,0.4524327516555786,0.4936690628528595,0.041236311197280884
Individual-OP-Asym,85,0.45626968145370483,0.48623284697532654,0.029963165521621704
Individual-OP-Asym,86,0.4550722539424896,0.4870288670063019,0.031956613063812256
Individual-OP-Asym,87,0.45272040367126465,0.4831084609031677,0.030388057231903076
Individual-OP-Asym,88,0.4509740471839905,0.48571082949638367,0.03473678231239319
Individual-OP-Asym,89,0.4491691589355469,0.4881007671356201,0.03893160820007324
Individual-OP-Asym,90,0.4490405321121216,0.49052125215530396,0.04148072004318237
Individual-OP-Asym,91,0.4466676712036133,0.48593148589134216,0.03926381468772888
Individual-OP-Asym,92,0.44473719596862793,0.48855340480804443,0.043816208839416504
Individual-OP-Asym,93,0.44502002000808716,0.4885466992855072,0.043526679277420044
Individual-OP-Asym,94,0.4404565989971161,0.4763258993625641,0.035869300365448
Individual-OP-Asym,95,0.43867823481559753,0.4658045768737793,0.027126342058181763
Individual-OP-Asym,96,0.43572911620140076,0.4541781544685364,0.01844903826713562
Set-OP-Asym,1,0.10829197615385056,0.11873766779899597,0.010445691645145416
Set-OP-Asym,2,0.17632590234279633,0.19956496357917786,0.02323906123638153
Set-OP-Asym,3,0.23593004047870636,0.2658160924911499,0.029886052012443542
Set-OP-Asym,4,0.2819179892539978,0.3246130049228668,0.04269501566886902
Set-OP-Asym,5,0.31235048174858093,0.37473592162132263,0.0623854398727417
Set-OP-Asym,6,0.32429397106170654,0.4116804599761963,0.08738648891448975
Set-OP-Asym,7,0.3368546664714813,0.4292280375957489,0.09237337112426758
Set-OP-Asym,8,0.34340018033981323,0.43571263551712036,0.09231245517730713
Set-OP-Asym,9,0.34584885835647583,0.440996378660202,0.0951475203037262
Set-OP-Asym,10,0.3427376449108124,0.4403502941131592,0.0976126492023468
Set-OP-Asym,11,0.35648396611213684,0.43709635734558105,0.08061239123344421
Set-OP-Asym,12,0.34754276275634766,0.443453311920166,0.09591054916381836
Set-OP-Asym,13,0.3508741557598114,0.44532105326652527,0.09444689750671387
Set-OP-Asym,14,0.3522796928882599,0.444987952709198,0.09270825982093811
Set-OP-Asym,15,0.35845935344696045,0.4432253837585449,0.08476603031158447
Set-OP-Asym,16,0.3550506830215454,0.4436396062374115,0.08858892321586609
Set-OP-Asym,17,0.3524538278579712,0.45244649052619934,0.09999266266822815
Set-OP-Asym,18,0.3462146520614624,0.44841235876083374,0.10219770669937134
Set-OP-Asym,19,0.34071412682533264,0.4432412087917328,0.10252708196640015
Set-OP-Asym,20,0.3322613835334778,0.4374985992908478,0.10523721575737
Set-OP-Asym,21,0.3291364014148712,0.4180227816104889,0.08888638019561768
Set-OP-Asym,22,0.33150604367256165,0.38820940256118774,0.0567033588886261
Set-OP-Asym,23,0.3319018483161926,0.3644466996192932,0.032544851303100586
Set-OP-Asym,24,0.33367371559143066,0.3552170693874359,0.02154335379600525
Set-OP-Asym,25,0.3414066731929779,0.3746766149997711,0.03326994180679321
Set-OP-Asym,26,0.35546693205833435,0.4052583873271942,0.04979145526885986
Set-OP-Asym,27,0.36839064955711365,0.4328994154930115,0.06450876593589783
Set-OP-Asym,28,0.3782218098640442,0.46092137694358826,0.08269956707954407
Set-OP-Asym,29,0.3870416581630707,0.487265408039093,0.10022374987602234
Set-OP-Asym,30,0.39024055004119873,0.5070620775222778,0.1168215274810791
Set-OP-Asym,31,0.39556440711021423,0.5134223699569702,0.11785796284675598
Set-OP-Asym,32,0.3994000256061554,0.5141249895095825,0.11472496390342712
Set-OP-Asym,33,0.39864590764045715,0.5177133083343506,0.11906740069389343
Set-OP-Asym,34,0.3953130543231964,0.519032895565033,0.12371984124183655
Set-OP-Asym,35,0.3948119580745697,0.5184115767478943,0.12359961867332458
Set-OP-Asym,36,0.3944447934627533,0.5172800421714783,0.12283524870872498
Set-OP-Asym,37,0.3935944139957428,0.5191131830215454,0.1255187690258026
Set-OP-Asym,38,0.39199593663215637,0.5174068808555603,0.12541094422340393
Set-OP-Asym,39,0.386039674282074,0.5046638250350952,0.11862415075302124
Set-OP-Asym,40,0.38731279969215393,0.4928310513496399,0.10551825165748596
Set-OP-Asym,41,0.3831880986690521,0.4928571283817291,0.109669029712677
Set-OP-Asym,42,0.3819885849952698,0.4937264621257782,0.11173787713050842
Set-OP-Asym,43,0.3800871968269348,0.48922520875930786,0.10913801193237305
Set-OP-Asym,44,0.3849268853664398,0.48366448283195496,0.09873759746551514
Set-OP-Asym,45,0.38269028067588806,0.4690856337547302,0.08639535307884216
Set-OP-Asym,46,0.3729466497898102,0.4492194950580597,0.07627284526824951
Set-OP-Asym,47,0.37081366777420044,0.435141384601593,0.06432771682739258
Set-OP-Asym,48,0.3765347898006439,0.4249397814273834,0.0484049916267395
Set-OP-Asym,49,0.38237497210502625,0.4396638572216034,0.05728888511657715
Set-OP-Asym,50,0.3955538868904114,0.45950064063072205,0.06394675374031067
Set-OP-Asym,51,0.4119301736354828,0.47805076837539673,0.06612059473991394
Set-OP-Asym,52,0.416680246591568,0.4968956410884857,0.08021539449691772
Set-OP-Asym,53,0.42092522978782654,0.5178995728492737,0.09697434306144714
Set-OP-Asym,54,0.4284147322177887,0.5333195924758911,0.10490486025810242
Set-OP-Asym,55,0.43325942754745483,0.5350412130355835,0.10178178548812866
Set-OP-Asym,56,0.43573087453842163,0.5377469062805176,0.10201603174209595
Set-OP-Asym,57,0.43975722789764404,0.5443398952484131,0.10458266735076904
Set-OP-Asym,58,0.43127310276031494,0.5463316440582275,0.1150585412979126
Set-OP-Asym,59,0.4376293420791626,0.544152557849884,0.10652321577072144
Set-OP-Asym,60,0.4349977970123291,0.5392401814460754,0.10424238443374634
Set-OP-Asym,61,0.4344896078109741,0.5332698225975037,0.09878021478652954
Set-OP-Asym,62,0.4325408339500427,0.5315909385681152,0.09905010461807251
Set-OP-Asym,63,0.42660441994667053,0.524764895439148,0.09816047549247742
Set-OP-Asym,64,0.42998385429382324,0.5196977257728577,0.08971387147903442
Set-OP-Asym,65,0.42848241329193115,0.5216891765594482,0.09320676326751709
Set-OP-Asym,66,0.4277636408805847,0.5210993885993958,0.09333574771881104
