arm,step,epoch0_top1,best_top1,epoch0_top5,best_top5,epoch0_top10,best_top10
set+tf+cosine,6,0.0,0.0033482142857142855,0.0008370535714285714,0.010323660714285714,0.001953125,0.024832589285714284
set+tf+cosine,7,0.0,0.004743303571428571,0.0005580357142857143,0.017857142857142856,0.0011160714285714285,0.028180803571428572
set+tf+cosine,8,0.0,0.00390625,0.0005580357142857143,0.014787946428571428,0.0013950892857142857,0.026785714285714284
set+tf+cosine,9,0.0,0.004743303571428571,0.0008370535714285714,0.016462053571428572,0.0011160714285714285,0.028459821428571428
set+tf+cosine,10,0.0,0.004185267857142857,0.00027901785714285713,0.016183035714285716,0.0011160714285714285,0.025669642857142856
set+tf+asymmetric,1,0.005301339285714286,0.007533482142857143,0.027901785714285716,0.044642857142857144,0.054408482142857144,0.08147321428571429
set+tf+asymmetric,2,0.0008370535714285714,0.004743303571428571,0.005580357142857143,0.019810267857142856,0.011997767857142858,0.039341517857142856
set+tf+asymmetric,3,0.0,0.005301339285714286,0.0027901785714285715,0.024553571428571428,0.005301339285714286,0.0390625
set+tf+asymmetric,4,0.00027901785714285713,0.0078125,0.0008370535714285714,0.017299107142857144,0.0030691964285714285,0.033482142857142856
set+tf+asymmetric,5,0.0,0.0033482142857142855,0.0016741071428571428,0.015625,0.0025111607142857145,0.029575892857142856
set+tf+asymmetric,6,0.00027901785714285713,0.0030691964285714285,0.0013950892857142857,0.016462053571428572,0.0016741071428571428,0.031529017857142856
set+tf+asymmetric,7,0.0,0.002232142857142857,0.0011160714285714285,0.011160714285714286,0.001953125,0.022879464285714284
set+tf+asymmetric,8,0.00027901785714285713,0.0033482142857142855,0.0008370535714285714,0.010881696428571428,0.0011160714285714285,0.01953125
set+tf+asymmetric,9,0.0,0.004185267857142857,0.0,0.01171875,0.0005580357142857143,0.023158482142857144
set+tf+asymmetric,10,0.0,0.002232142857142857,0.0,0.013392857142857142,0.00027901785714285713,0.020089285714285716
set+onpolicy+cosine,1,0.005301339285714286,0.0078125,0.027901785714285716,0.03459821428571429,0.054408482142857144,0.06110491071428571
set+onpolicy+cosine,2,0.056640625,0.15987723214285715,0.19363839285714285,0.5407366071428571,0.29799107142857145,0.7639508928571429
set+onpolicy+cosine,3,0.04241071428571429,0.15373883928571427,0.158203125,0.5354352678571429,0.26646205357142855,0.7527901785714286
set+onpolicy+cosine,4,0.03125,0.14313616071428573,0.15011160714285715,0.5128348214285714,0.2525111607142857,0.7433035714285714
set+onpolicy+cosine,5,0.03766741071428571,0.13643973214285715,0.14397321428571427,0.4946986607142857,0.24748883928571427,0.7204241071428571
set+onpolicy+cosine,6,0.033203125,0.12220982142857142,0.14676339285714285,0.46791294642857145,0.25223214285714285,0.7006138392857143
set+onpolicy+cosine,7,0.028180803571428572,0.12918526785714285,0.14453125,0.45982142857142855,0.24079241071428573,0.6883370535714286
set+onpolicy+cosine,8,0.032924107142857144,0.10909598214285714,0.13671875,0.43526785714285715,0.23186383928571427,0.6685267857142857
set+onpolicy+cosine,9,0.030970982142857144,0.10574776785714286,0.12946428571428573,0.41880580357142855,0.23018973214285715,0.6618303571428571
set+onpolicy+cosine,10,0.030412946428571428,0.107421875,0.12193080357142858,0.4185267857142857,0.21958705357142858,0.6545758928571429
set+onpolicy+asymmetric,1,0.005301339285714286,0.005580357142857143,0.027901785714285716,0.027064732142857144,0.054408482142857144,0.04994419642857143
set+onpolicy+asymmetric,2,0.036830357142857144,0.10239955357142858,0.17047991071428573,0.3646763392857143,0.27176339285714285,0.5493861607142857
set+onpolicy+asymmetric,3,0.034877232142857144,0.08984375,0.14760044642857142,0.34068080357142855,0.2544642857142857,0.5337611607142857
set+onpolicy+asymmetric,4,0.034877232142857144,0.09123883928571429,0.14229910714285715,0.34207589285714285,0.24972098214285715,0.5267857142857143
set+onpolicy+asymmetric,5,0.030691964285714284,0.07756696428571429,0.13950892857142858,0.31417410714285715,0.23800223214285715,0.5108816964285714
set+onpolicy+asymmetric,6,0.029854910714285716,0.07282366071428571,0.14118303571428573,0.29799107142857145,0.23716517857142858,0.5013950892857143
set+onpolicy+asymmetric,7,0.031529017857142856,0.07170758928571429,0.13504464285714285,0.294921875,0.23130580357142858,0.49051339285714285
set+onpolicy+asymmetric,8,0.02734375,0.07421875,0.12779017857142858,0.29799107142857145,0.22098214285714285,0.48549107142857145
set+onpolicy+asymmetric,9,0.03180803571428571,0.06724330357142858,0.12081473214285714,0.2865513392857143,0.21261160714285715,0.4760044642857143
set+onpolicy+asymmetric,10,0.027622767857142856,0.06696428571428571,0.11244419642857142,0.2806919642857143,0.20368303571428573,0.47237723214285715
