channel,arm,step,a_weighted_mean_this_batch,n_valid
1,oracle_first,3,0.2674667239189148,32
1,oracle_first,4,0.2723301649093628,32
1,oracle_first,5,0.2646194100379944,32
1,oracle_first,6,0.2640507221221924,32
1,oracle_first,7,0.26908427476882935,32
1,oracle_first,8,0.27244508266448975,32
1,oracle_first,9,0.2801135182380676,32
1,oracle_first,10,0.27950385212898254,32
2,dense_first,1,0.23232285678386688,32
2,dense_first,2,0.19346299767494202,32
2,dense_first,3,0.17812472581863403,32
2,dense_first,4,0.1702674925327301,32
2,dense_first,5,0.16487723588943481,32
2,dense_first,6,0.1628006249666214,32
2,dense_first,7,0.1639934927225113,32
2,dense_first,8,0.1623598039150238,32
2,dense_first,9,0.16108542680740356,32
2,dense_first,10,0.1617332398891449,32
2,b0_first,1,0.28489118814468384,32
2,b0_first,2,0.2431335300207138,32
2,b0_first,3,0.22790348529815674,32
2,b0_first,4,0.2210666537284851,32
2,b0_first,5,0.21458032727241516,32
2,b0_first,6,0.209137961268425,32
2,b0_first,7,0.20721951127052307,32
2,b0_first,8,0.20678654313087463,32
2,b0_first,9,0.20616261661052704,32
2,b0_first,10,0.2051674723625183,32
2,oracle_first,1,0.05308223143219948,32
2,oracle_first,2,0.07558181881904602,32
2,oracle_first,3,0.07901528477668762,32
2,oracle_first,4,0.08378943800926208,32
2,oracle_first,5,0.08429920673370361,32
2,oracle_first,6,0.08864820003509521,32
2,oracle_first,7,0.08844900876283646,32
2,oracle_first,8,0.09049955755472183,32
2,oracle_first,9,0.08853870630264282,32
2,oracle_first,10,0.09099237620830536,32
3,dense_first,1,0.7412242889404297,32
3,dense_first,2,0.6011559963226318,32
3,dense_first,3,0.5234811305999756,32
3,dense_first,4,0.4925086498260498,32
3,dense_first,5,0.4703758955001831,32
3,dense_first,6,0.4491153061389923,32
3,dense_first,7,0.44761767983436584,32
3,dense_first,8,0.4428023099899292,32
3,dense_first,9,0.436111181974411,32
3,dense_first,10,0.42542657256126404,32
3,b0_first,1,0.7394281625747681,32
3,b0_first,2,0.5843157768249512,32
3,b0_first,3,0.5048340559005737,32
3,b0_first,4,0.4751407206058502,32
3,b0_first,5,0.45575249195098877,32
3,b0_first,6,0.44582346081733704,32
3,b0_first,7,0.4427098333835602,32
3,b0_first,8,0.43084782361984253,32
3,b0_first,9,0.4285234808921814,32
3,b0_first,10,0.4146415889263153,32
3,oracle_first,1,0.12302812933921814,32
3,oracle_first,2,0.19604778289794922,32
3,oracle_first,3,0.20027880370616913,32
3,oracle_first,4,0.18712495267391205,32
3,oracle_first,5,0.19592244923114777,32
3,oracle_first,6,0.19264838099479675,32
3,oracle_first,7,0.19930769503116608,32
3,oracle_first,8,0.2054283767938614,32
3,oracle_first,9,0.21303251385688782,32
3,oracle_first,10,0.21786975860595703,32
4,dense_first,1,0.9972463846206665,32
4,dense_first,2,0.8999122977256775,32
4,dense_first,3,0.8721882700920105,32
4,dense_first,4,0.8734098672866821,32
4,dense_first,5,0.8618044853210449,32
4,dense_first,6,0.8516976237297058,32
4,dense_first,7,0.852412760257721,32
4,dense_first,8,0.8382517099380493,32
4,dense_first,9,0.8322535157203674,32
4,dense_first,10,0.8287452459335327,32
4,b0_first,1,1.0072729587554932,32
4,b0_first,2,0.9049620628356934,32
4,b0_first,3,0.8650336265563965,32
4,b0_first,4,0.8588316440582275,32
4,b0_first,5,0.8590782880783081,32
4,b0_first,6,0.8556774258613586,32
4,b0_first,7,0.8532227277755737,32
4,b0_first,8,0.8363329172134399,32
4,b0_first,9,0.8278684020042419,32
4,b0_first,10,0.8207626342773438,32
4,oracle_first,1,0.49302688241004944,32
4,oracle_first,2,0.8061046600341797,32
4,oracle_first,3,0.8549697399139404,32
4,oracle_first,4,0.8656796813011169,32
4,oracle_first,5,0.8239288330078125,32
4,oracle_first,6,0.865458607673645,32
4,oracle_first,7,0.8662123084068298,32
4,oracle_first,8,0.8610876798629761,32
4,oracle_first,9,0.8842677474021912,32
4,oracle_first,10,0.8844435214996338,32
5,dense_first,1,1.3214366436004639,32
5,dense_first,2,0.856535792350769,32
5,dense_first,3,0.6928849816322327,32
5,dense_first,4,0.5868040323257446,32
5,dense_first,5,0.5431536436080933,32
5,dense_first,6,0.4982552230358124,32
5,dense_first,7,0.4661545753479004,32
5,dense_first,8,0.4493871033191681,32
5,dense_first,9,0.430904358625412,32
5,dense_first,10,0.42851072549819946,32
