b1_global_mse,b1_oracle_mse,b2_global_mse,b2_oracle_mse,b3_global_mse,b3_oracle_mse,block_mse,channel,global10_mse,global30_mse,globalU_mse,overlap_b1_b2,overlap_b1_b3,overlap_b2_b3,overlap_g_b1,overlap_g_b2,overlap_g_b3,query_id,rank_b1_of_b3,rank_b3_of_b1,rank_g_of_b1,rank_g_of_b3,split,unique_u
1.1876423358917236,0.6833134889602661,1.0326709747314453,0.987358808517456,1.424746036529541,1.3885139226913452,1.1607688665390015,4,1.26244056224823,1.3036504983901978,1.2971186637878418,0.10000000149011612,0.0,0.30000001192092896,0.10000000149011612,0.6000000238418579,0.30000001192092896,3,979.1000366210938,1206.7000732421875,639.2999877929688,40.0,train,26.0
1.2906837463378906,0.6548218727111816,1.1729146242141724,0.9678875207901001,1.5206210613250732,1.4520996809005737,1.184391975402832,4,1.3740603923797607,1.3247140645980835,1.3294858932495117,0.10000000149011612,0.0,0.0,0.10000000149011612,0.30000001192092896,0.10000000149011612,4,759.9000244140625,1532.800048828125,685.4000244140625,44.0,train,29.0
1.3655564785003662,0.6703047752380371,1.1559830904006958,1.0123543739318848,1.5133695602416992,1.4442400932312012,1.1970868110656738,4,1.3745322227478027,1.346604347229004,1.3462340831756592,0.0,0.0,0.10000000149011612,0.0,0.5,0.30000001192092896,5,884.1000366210938,1705.9000244140625,840.9000244140625,37.5,train,29.0
1.297631025314331,0.6740950345993042,1.0925153493881226,1.0187299251556396,1.5552561283111572,1.4405931234359741,1.1977723836898804,4,1.3666590452194214,1.3445236682891846,1.3411803245544434,0.10000000149011612,0.0,0.10000000149011612,0.0,0.699999988079071,0.20000000298023224,6,1220.9000244140625,1509.0999755859375,592.6000366210938,55.900001525878906,train,28.0
1.269944429397583,0.8753213882446289,1.0541473627090454,0.9370163083076477,1.510904312133789,1.4229729175567627,1.18796706199646,4,1.326524019241333,1.3261114358901978,1.3200228214263916,0.20000000298023224,0.0,0.10000000149011612,0.10000000149011612,0.6000000238418579,0.30000001192092896,7,1237.5999755859375,988.1000366210938,352.6000061035156,81.70000457763672,train,27.0
1.2921204566955566,0.8739150762557983,1.0004783868789673,0.8856747150421143,1.4918174743652344,1.3823037147521973,1.1489756107330322,4,1.301411509513855,1.3295481204986572,1.3208023309707642,0.20000000298023224,0.0,0.10000000149011612,0.10000000149011612,0.5,0.30000001192092896,8,1321.7000732421875,967.2999877929688,365.20001220703125,103.4000015258789,train,27.0
1.186977744102478,0.7319623231887817,0.9637605547904968,0.8773355484008789,1.541008710861206,1.408771276473999,1.1413847208023071,4,1.3013886213302612,1.3072057962417603,1.3020670413970947,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.5,0.30000001192092896,9,1168.0999755859375,1089.9000244140625,426.70001220703125,75.30000305175781,train,28.0
1.2542076110839844,0.767368733882904,0.8839723467826843,0.8391099572181702,1.4563593864440918,1.3955566883087158,1.1263160705566406,4,1.2386101484298706,1.2799694538116455,1.277619481086731,0.10000000149011612,0.0,0.0,0.10000000149011612,0.6000000238418579,0.30000001192092896,10,1151.5,1009.0,456.20001220703125,71.0,train,29.0
1.103712558746338,0.7428117990493774,0.853134036064148,0.7818064093589783,1.4257248640060425,1.3718675374984741,1.091306209564209,4,1.1919262409210205,1.2405447959899902,1.2307480573654175,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.699999988079071,0.20000000298023224,11,941.7000122070312,1134.9000244140625,591.0,50.29999923706055,train,28.0
1.063760757446289,0.8736009001731873,0.8196585774421692,0.7744300961494446,1.4255006313323975,1.362493872642517,1.1012868881225586,4,1.175321340560913,1.2007144689559937,1.1933263540267944,0.20000000298023224,0.0,0.0,0.20000000298023224,0.5,0.20000000298023224,12,888.5,640.9000244140625,219.3000030517578,58.5,train,28.0
